date,cash_type,card,money,coffee_name,time,year,month,day_of_week,hour,time_period,price_tier
2024-10-28,card,ANON-0000-0000-0707,35.76,Hot Chocolate,12:01:36.054,2024,10,Monday,12,Afternoon,Medium
2024-10-28,card,ANON-0000-0000-0825,30.86,Americano with Milk,12:02:34.807,2024,10,Monday,12,Afternoon,Medium
2024-10-28,card,ANON-0000-0000-0826,35.76,Cappuccino,12:21:30.418,2024,10,Monday,12,Afternoon,Medium
2024-10-28,card,ANON-0000-0000-0819,30.86,Americano with Milk,14:10:54.611,2024,10,Monday,14,Afternoon,Medium
2024-10-28,card,ANON-0000-0000-0819,30.86,Americano with Milk,14:11:56.316,2024,10,Monday,14,Afternoon,Medium
2024-10-28,card,ANON-0000-0000-0827,30.86,Americano with Milk,14:30:59.561,2024,10,Monday,14,Afternoon,Medium
2024-10-28,card,ANON-0000-0000-0159,35.76,Latte,16:01:20.507,2024,10,Monday,16,Afternoon,Medium
2024-10-28,card,ANON-0000-0000-0828,35.76,Cocoa,17:55:18.119,2024,10,Monday,17,Evening,Medium
2024-10-28,card,ANON-0000-0000-0828,35.76,Cocoa,17:56:02.397,2024,10,Monday,17,Evening,Medium
2024-10-28,card,ANON-0000-0000-0257,35.76,Cappuccino,19:10:25.255,2024,10,Monday,19,Evening,Medium
2024-10-28,card,ANON-0000-0000-0329,30.86,Americano with Milk,21:20:03.622,2024,10,Monday,21,Evening,Medium
2024-10-28,card,ANON-0000-0000-0695,30.86,Americano with Milk,22:05:50.772,2024,10,Monday,22,Evening,Medium
2024-10-29,card,ANON-0000-0000-0804,35.76,Latte,08:40:52.355,2024,10,Tuesday,8,Morning,Medium
2024-10-29,card,ANON-0000-0000-0683,35.76,Latte,08:47:05.646,2024,10,Tuesday,8,Morning,Medium
2024-10-29,card,ANON-0000-0000-0570,35.76,Latte,09:31:57.680,2024,10,Tuesday,9,Morning,Medium
2024-10-29,card,ANON-0000-0000-0829,30.86,Americano with Milk,11:59:46.680,2024,10,Tuesday,11,Morning,Medium
2024-10-29,card,ANON-0000-0000-0830,21.06,Espresso,12:21:36.806,2024,10,Tuesday,12,Afternoon,Low
2024-10-29,card,ANON-0000-0000-0831,25.96,Cortado,14:15:43.838,2024,10,Tuesday,14,Afternoon,Low
2024-10-29,card,ANON-0000-0000-0831,25.96,Cortado,14:17:00.697,2024,10,Tuesday,14,Afternoon,Low
2024-10-29,card,ANON-0000-0000-0832,35.76,Cappuccino,14:37:35.961,2024,10,Tuesday,14,Afternoon,Medium
2024-10-29,card,ANON-0000-0000-0833,35.76,Hot Chocolate,16:09:33.742,2024,10,Tuesday,16,Afternoon,Medium
2024-10-29,card,ANON-0000-0000-0834,35.76,Cocoa,16:10:56.815,2024,10,Tuesday,16,Afternoon,Medium
2024-10-29,card,ANON-0000-0000-0225,35.76,Cocoa,16:17:33.443,2024,10,Tuesday,16,Afternoon,Medium
2024-10-29,card,ANON-0000-0000-0835,30.86,Americano with Milk,18:02:04.368,2024,10,Tuesday,18,Evening,Medium
2024-10-29,card,ANON-0000-0000-0835,30.86,Americano with Milk,18:02:57.432,2024,10,Tuesday,18,Evening,Medium
2024-10-29,card,ANON-0000-0000-0836,30.86,Americano with Milk,19:02:05.362,2024,10,Tuesday,19,Evening,Medium
2024-10-29,card,ANON-0000-0000-0206,35.76,Cappuccino,19:05:44.436,2024,10,Tuesday,19,Evening,Medium
2024-10-29,card,ANON-0000-0000-0507,35.76,Hot Chocolate,19:51:12.926,2024,10,Tuesday,19,Evening,Medium
2024-10-29,card,ANON-0000-0000-0507,35.76,Latte,19:54:02.389,2024,10,Tuesday,19,Evening,Medium
2024-10-29,card,ANON-0000-0000-0799,35.76,Latte,20:07:35.659,2024,10,Tuesday,20,Evening,Medium
2024-10-30,card,ANON-0000-0000-0703,35.76,Latte,07:52:05.489,2024,10,Wednesday,7,Morning,Medium
2024-10-30,card,ANON-0000-0000-0571,30.86,Americano with Milk,08:46:26.777,2024,10,Wednesday,8,Morning,Medium
2024-10-30,card,ANON-0000-0000-0571,30.86,Americano with Milk,08:47:29.281,2024,10,Wednesday,8,Morning,Medium
2024-10-30,card,ANON-0000-0000-0837,35.76,Latte,09:11:29.359,2024,10,Wednesday,9,Morning,Medium
2024-10-30,card,ANON-0000-0000-0838,35.76,Latte,10:31:53.151,2024,10,Wednesday,10,Morning,Medium
2024-10-30,card,ANON-0000-0000-0838,35.76,Latte,10:33:07.699,2024,10,Wednesday,10,Morning,Medium
2024-10-30,card,ANON-0000-0000-0375,35.76,Latte,12:08:45.933,2024,10,Wednesday,12,Afternoon,Medium
2024-10-30,card,ANON-0000-0000-0375,25.96,Americano,12:09:46.789,2024,10,Wednesday,12,Afternoon,Low
2024-10-30,card,ANON-0000-0000-0734,30.86,Americano with Milk,12:10:58.391,2024,10,Wednesday,12,Afternoon,Medium
2024-10-30,card,ANON-0000-0000-0839,25.96,Americano,12:37:00.765,2024,10,Wednesday,12,Afternoon,Low
2024-10-30,card,ANON-0000-0000-0507,35.76,Latte,15:05:15.193,2024,10,Wednesday,15,Afternoon,Medium
2024-10-30,card,ANON-0000-0000-0507,35.76,Latte,15:07:03.043,2024,10,Wednesday,15,Afternoon,Medium
2024-10-30,card,ANON-0000-0000-0840,30.86,Americano with Milk,16:04:48.375,2024,10,Wednesday,16,Afternoon,Medium
2024-10-30,card,ANON-0000-0000-0841,35.76,Hot Chocolate,18:08:12.493,2024,10,Wednesday,18,Evening,Medium
2024-10-30,card,ANON-0000-0000-0819,30.86,Americano with Milk,19:18:31.485,2024,10,Wednesday,19,Evening,Medium
2024-10-30,card,ANON-0000-0000-0842,30.86,Americano with Milk,19:43:21.190,2024,10,Wednesday,19,Evening,Medium
2024-10-31,card,ANON-0000-0000-0703,35.76,Latte,07:54:17.331,2024,10,Thursday,7,Morning,Medium
2024-10-31,card,ANON-0000-0000-0683,35.76,Latte,08:38:53.898,2024,10,Thursday,8,Morning,Medium
2024-10-31,card,ANON-0000-0000-0276,30.86,Americano with Milk,09:18:19.100,2024,10,Thursday,9,Morning,Medium
2024-10-31,card,ANON-0000-0000-0843,35.76,Latte,15:59:26.688,2024,10,Thursday,15,Afternoon,Medium
2024-10-31,card,ANON-0000-0000-0844,30.86,Americano with Milk,16:00:30.983,2024,10,Thursday,16,Afternoon,Medium
2024-11-01,card,ANON-0000-0000-0842,35.76,Cocoa,08:24:03.401,2024,11,Friday,8,Morning,Medium
2024-11-01,card,ANON-0000-0000-0304,25.96,Americano,08:30:57.642,2024,11,Friday,8,Morning,Low
2024-11-01,card,ANON-0000-0000-0612,35.76,Latte,10:54:50.375,2024,11,Friday,10,Morning,Medium
2024-11-01,card,ANON-0000-0000-0012,35.76,Cocoa,12:41:26.535,2024,11,Friday,12,Afternoon,Medium
2024-11-01,card,ANON-0000-0000-0012,35.76,Cocoa,12:42:18.438,2024,11,Friday,12,Afternoon,Medium
2024-11-01,card,ANON-0000-0000-0845,25.96,Cortado,15:55:42.424,2024,11,Friday,15,Afternoon,Low
2024-11-01,card,ANON-0000-0000-0695,30.86,Americano with Milk,22:41:55.896,2024,11,Friday,22,Evening,Medium
2024-11-02,card,ANON-0000-0000-0141,25.96,Cortado,08:19:44.324,2024,11,Saturday,8,Morning,Low
2024-11-02,card,ANON-0000-0000-0828,35.76,Cocoa,10:25:45.967,2024,11,Saturday,10,Morning,Medium
2024-11-02,card,ANON-0000-0000-0097,30.86,Americano with Milk,10:33:09.562,2024,11,Saturday,10,Morning,Medium
2024-11-02,card,ANON-0000-0000-0846,30.86,Americano with Milk,14:54:14.648,2024,11,Saturday,14,Afternoon,Medium
2024-11-02,card,ANON-0000-0000-0507,35.76,Hot Chocolate,16:24:15.855,2024,11,Saturday,16,Afternoon,Medium
2024-11-02,card,ANON-0000-0000-0507,35.76,Latte,16:25:57.012,2024,11,Saturday,16,Afternoon,Medium
2024-11-02,card,ANON-0000-0000-0847,35.76,Latte,16:37:05.005,2024,11,Saturday,16,Afternoon,Medium
2024-11-02,card,ANON-0000-0000-0620,30.86,Americano with Milk,18:18:27.180,2024,11,Saturday,18,Evening,Medium
2024-11-02,card,ANON-0000-0000-0848,25.96,Americano,18:58:23.522,2024,11,Saturday,18,Evening,Low
2024-11-03,card,ANON-0000-0000-0141,25.96,Cortado,08:23:00.362,2024,11,Sunday,8,Morning,Low
2024-11-03,card,ANON-0000-0000-0040,30.86,Americano with Milk,09:47:06.025,2024,11,Sunday,9,Morning,Medium
2024-11-03,card,ANON-0000-0000-0040,30.86,Americano with Milk,09:48:12.017,2024,11,Sunday,9,Morning,Medium
2024-11-03,card,ANON-0000-0000-0849,35.76,Latte,13:13:51.404,2024,11,Sunday,13,Afternoon,Medium
2024-11-03,card,ANON-0000-0000-0849,30.86,Americano with Milk,13:14:56.673,2024,11,Sunday,13,Afternoon,Medium
2024-11-03,card,ANON-0000-0000-0228,35.76,Cocoa,13:18:24.742,2024,11,Sunday,13,Afternoon,Medium
2024-11-03,card,ANON-0000-0000-0850,25.96,Americano,13:44:18.516,2024,11,Sunday,13,Afternoon,Low
2024-11-03,card,ANON-0000-0000-0851,30.86,Americano with Milk,13:59:01.077,2024,11,Sunday,13,Afternoon,Medium
2024-11-03,card,ANON-0000-0000-0622,35.76,Hot Chocolate,16:15:17.705,2024,11,Sunday,16,Afternoon,Medium
2024-11-03,card,ANON-0000-0000-0622,35.76,Hot Chocolate,16:16:43.547,2024,11,Sunday,16,Afternoon,Medium
2024-11-03,card,ANON-0000-0000-0852,25.96,Americano,16:20:37.116,2024,11,Sunday,16,Afternoon,Low
2024-11-03,card,ANON-0000-0000-0852,25.96,Americano,16:21:46.055,2024,11,Sunday,16,Afternoon,Low
2024-11-03,card,ANON-0000-0000-0225,35.76,Cocoa,20:26:14.631,2024,11,Sunday,20,Evening,Medium
2024-11-04,card,ANON-0000-0000-0696,35.76,Latte,07:43:36.879,2024,11,Monday,7,Morning,Medium
2024-11-04,card,ANON-0000-0000-0276,35.76,Latte,08:37:33.340,2024,11,Monday,8,Morning,Medium
2024-11-04,card,ANON-0000-0000-0276,30.86,Americano with Milk,08:38:58.864,2024,11,Monday,8,Morning,Medium
2024-11-04,card,ANON-0000-0000-0853,25.96,Americano,12:33:35.786,2024,11,Monday,12,Afternoon,Low
2024-11-04,card,ANON-0000-0000-0854,30.86,Americano with Milk,12:35:06.061,2024,11,Monday,12,Afternoon,Medium
2024-11-04,card,ANON-0000-0000-0012,35.76,Cocoa,14:44:38.053,2024,11,Monday,14,Afternoon,Medium
2024-11-04,card,ANON-0000-0000-0012,35.76,Cocoa,14:45:20.025,2024,11,Monday,14,Afternoon,Medium
2024-11-05,card,ANON-0000-0000-0696,35.76,Cocoa,07:49:31.614,2024,11,Tuesday,7,Morning,Medium
2024-11-05,card,ANON-0000-0000-0276,30.86,Americano with Milk,09:05:41.810,2024,11,Tuesday,9,Morning,Medium
2024-11-05,card,ANON-0000-0000-0731,35.76,Cappuccino,09:12:12.324,2024,11,Tuesday,9,Morning,Medium
2024-11-05,card,ANON-0000-0000-0731,30.86,Americano with Milk,09:13:40.356,2024,11,Tuesday,9,Morning,Medium
2024-11-05,card,ANON-0000-0000-0012,30.86,Americano with Milk,10:41:44.251,2024,11,Tuesday,10,Morning,Medium
2024-11-05,card,ANON-0000-0000-0855,35.76,Cocoa,11:47:29.859,2024,11,Tuesday,11,Morning,Medium
2024-11-05,card,ANON-0000-0000-0856,35.76,Latte,11:48:22.484,2024,11,Tuesday,11,Morning,Medium
2024-11-05,card,ANON-0000-0000-0857,35.76,Latte,14:36:37.856,2024,11,Tuesday,14,Afternoon,Medium
2024-11-05,card,ANON-0000-0000-0858,35.76,Latte,14:41:48.048,2024,11,Tuesday,14,Afternoon,Medium
2024-11-05,card,ANON-0000-0000-0455,35.76,Cappuccino,18:52:56.274,2024,11,Tuesday,18,Evening,Medium
2024-11-05,card,ANON-0000-0000-0455,35.76,Cappuccino,18:54:10.727,2024,11,Tuesday,18,Evening,Medium
2024-11-05,card,ANON-0000-0000-0455,35.76,Cappuccino,18:55:18.626,2024,11,Tuesday,18,Evening,Medium
2024-11-05,card,ANON-0000-0000-0859,35.76,Cocoa,21:40:44.746,2024,11,Tuesday,21,Evening,Medium
2024-11-05,card,ANON-0000-0000-0859,35.76,Cocoa,21:42:02.751,2024,11,Tuesday,21,Evening,Medium
2024-11-05,card,ANON-0000-0000-0722,35.76,Hot Chocolate,21:54:19.647,2024,11,Tuesday,21,Evening,Medium
2024-11-05,card,ANON-0000-0000-0637,35.76,Hot Chocolate,22:05:50.601,2024,11,Tuesday,22,Evening,Medium
2024-11-05,card,ANON-0000-0000-0637,30.86,Americano with Milk,22:06:38.973,2024,11,Tuesday,22,Evening,Medium
2024-11-06,card,ANON-0000-0000-0570,35.76,Latte,08:11:25.120,2024,11,Wednesday,8,Morning,Medium
2024-11-06,card,ANON-0000-0000-0860,21.06,Espresso,11:45:31.173,2024,11,Wednesday,11,Morning,Low
2024-11-06,card,ANON-0000-0000-0742,25.96,Americano,13:15:32.862,2024,11,Wednesday,13,Afternoon,Low
2024-11-06,card,ANON-0000-0000-0622,35.76,Cappuccino,15:44:16.495,2024,11,Wednesday,15,Afternoon,Medium
2024-11-06,card,ANON-0000-0000-0861,35.76,Latte,16:00:43.813,2024,11,Wednesday,16,Afternoon,Medium
2024-11-06,card,ANON-0000-0000-0862,35.76,Cappuccino,16:02:05.113,2024,11,Wednesday,16,Afternoon,Medium
2024-11-06,card,ANON-0000-0000-0863,35.76,Hot Chocolate,18:40:42.855,2024,11,Wednesday,18,Evening,Medium
2024-11-06,card,ANON-0000-0000-0863,35.76,Hot Chocolate,18:41:30.653,2024,11,Wednesday,18,Evening,Medium
2024-11-07,card,ANON-0000-0000-0864,35.76,Latte,12:17:15.993,2024,11,Thursday,12,Afternoon,Medium
2024-11-07,card,ANON-0000-0000-0865,25.96,Americano,15:50:10.558,2024,11,Thursday,15,Afternoon,Low
2024-11-07,card,ANON-0000-0000-0866,25.96,Americano,16:39:39.407,2024,11,Thursday,16,Afternoon,Low
2024-11-07,card,ANON-0000-0000-0828,35.76,Cocoa,18:17:33.734,2024,11,Thursday,18,Evening,Medium
2024-11-07,card,ANON-0000-0000-0867,35.76,Hot Chocolate,19:20:14.752,2024,11,Thursday,19,Evening,Medium
2024-11-07,card,ANON-0000-0000-0867,35.76,Latte,19:21:38.023,2024,11,Thursday,19,Evening,Medium
2024-11-07,card,ANON-0000-0000-0507,35.76,Latte,20:02:30.672,2024,11,Thursday,20,Evening,Medium
2024-11-08,card,ANON-0000-0000-0276,30.86,Americano with Milk,09:05:42.114,2024,11,Friday,9,Morning,Medium
2024-11-08,card,ANON-0000-0000-0375,25.96,Americano,09:47:30.900,2024,11,Friday,9,Morning,Low
2024-11-08,card,ANON-0000-0000-0375,25.96,Americano,09:48:59.733,2024,11,Friday,9,Morning,Low
2024-11-08,card,ANON-0000-0000-0494,35.76,Cappuccino,11:47:11.390,2024,11,Friday,11,Morning,Medium
2024-11-08,card,ANON-0000-0000-0868,35.76,Latte,13:25:13.447,2024,11,Friday,13,Afternoon,Medium
2024-11-08,card,ANON-0000-0000-0868,35.76,Latte,13:26:17.612,2024,11,Friday,13,Afternoon,Medium
2024-11-08,card,ANON-0000-0000-0869,30.86,Americano with Milk,16:33:02.884,2024,11,Friday,16,Afternoon,Medium
2024-11-08,card,ANON-0000-0000-0870,30.86,Americano with Milk,16:55:28.043,2024,11,Friday,16,Afternoon,Medium
2024-11-08,card,ANON-0000-0000-0871,35.76,Hot Chocolate,20:13:32.167,2024,11,Friday,20,Evening,Medium
2024-11-08,card,ANON-0000-0000-0872,35.76,Hot Chocolate,20:14:24.290,2024,11,Friday,20,Evening,Medium
2024-11-08,card,ANON-0000-0000-0872,35.76,Hot Chocolate,20:15:20.000,2024,11,Friday,20,Evening,Medium
2024-11-08,card,ANON-0000-0000-0690,35.76,Latte,22:27:09.667,2024,11,Friday,22,Evening,Medium
2024-11-09,card,ANON-0000-0000-0276,30.86,Americano with Milk,10:08:18.836,2024,11,Saturday,10,Morning,Medium
2024-11-09,card,ANON-0000-0000-0141,25.96,Cortado,11:02:08.001,2024,11,Saturday,11,Morning,Low
2024-11-09,card,ANON-0000-0000-0141,25.96,Cortado,11:03:00.584,2024,11,Saturday,11,Morning,Low
2024-11-09,card,ANON-0000-0000-0873,35.76,Latte,11:08:44.219,2024,11,Saturday,11,Morning,Medium
2024-11-09,card,ANON-0000-0000-0871,35.76,Hot Chocolate,13:50:14.679,2024,11,Saturday,13,Afternoon,Medium
2024-11-09,card,ANON-0000-0000-0871,35.76,Hot Chocolate,13:50:55.154,2024,11,Saturday,13,Afternoon,Medium
2024-11-09,card,ANON-0000-0000-0874,35.76,Hot Chocolate,14:21:51.604,2024,11,Saturday,14,Afternoon,Medium
2024-11-09,card,ANON-0000-0000-0874,35.76,Hot Chocolate,14:22:50.440,2024,11,Saturday,14,Afternoon,Medium
2024-11-09,card,ANON-0000-0000-0875,25.96,Americano,14:37:33.151,2024,11,Saturday,14,Afternoon,Low
2024-11-09,card,ANON-0000-0000-0276,30.86,Americano with Milk,15:29:50.944,2024,11,Saturday,15,Afternoon,Medium
2024-11-09,card,ANON-0000-0000-0570,35.76,Latte,16:15:47.842,2024,11,Saturday,16,Afternoon,Medium
2024-11-09,card,ANON-0000-0000-0570,35.76,Cocoa,16:16:52.424,2024,11,Saturday,16,Afternoon,Medium
2024-11-09,card,ANON-0000-0000-0876,25.96,Americano,20:42:04.523,2024,11,Saturday,20,Evening,Low
2024-11-09,card,ANON-0000-0000-0876,35.76,Latte,20:43:27.537,2024,11,Saturday,20,Evening,Medium
2024-11-09,card,ANON-0000-0000-0877,35.76,Cocoa,22:13:27.653,2024,11,Saturday,22,Evening,Medium
2024-11-09,card,ANON-0000-0000-0878,25.96,Americano,22:52:58.089,2024,11,Saturday,22,Evening,Low
2024-11-09,card,ANON-0000-0000-0879,25.96,Americano,22:54:19.107,2024,11,Saturday,22,Evening,Low
2024-11-10,card,ANON-0000-0000-0880,25.96,Americano,09:46:21.800,2024,11,Sunday,9,Morning,Low
2024-11-10,card,ANON-0000-0000-0881,35.76,Cocoa,17:52:47.887,2024,11,Sunday,17,Evening,Medium
2024-11-10,card,ANON-0000-0000-0882,35.76,Hot Chocolate,18:12:53.359,2024,11,Sunday,18,Evening,Medium
2024-11-10,card,ANON-0000-0000-0883,35.76,Hot Chocolate,18:14:03.644,2024,11,Sunday,18,Evening,Medium
2024-11-10,card,ANON-0000-0000-0884,35.76,Cappuccino,20:38:08.127,2024,11,Sunday,20,Evening,Medium
2024-11-10,card,ANON-0000-0000-0884,35.76,Cappuccino,20:39:06.846,2024,11,Sunday,20,Evening,Medium
2024-11-11,card,ANON-0000-0000-0696,35.76,Cappuccino,07:48:26.804,2024,11,Monday,7,Morning,Medium
2024-11-11,card,ANON-0000-0000-0276,30.86,Americano with Milk,09:52:25.783,2024,11,Monday,9,Morning,Medium
2024-11-11,card,ANON-0000-0000-0141,25.96,Cortado,10:19:09.500,2024,11,Monday,10,Morning,Low
2024-11-11,card,ANON-0000-0000-0206,35.76,Cappuccino,16:18:44.000,2024,11,Monday,16,Afternoon,Medium
2024-11-11,card,ANON-0000-0000-0206,35.76,Hot Chocolate,16:19:52.667,2024,11,Monday,16,Afternoon,Medium
2024-11-11,card,ANON-0000-0000-0885,35.76,Cappuccino,17:33:32.053,2024,11,Monday,17,Evening,Medium
2024-11-11,card,ANON-0000-0000-0886,35.76,Latte,19:00:46.910,2024,11,Monday,19,Evening,Medium
2024-11-11,card,ANON-0000-0000-0887,35.76,Hot Chocolate,19:04:15.528,2024,11,Monday,19,Evening,Medium
2024-11-11,card,ANON-0000-0000-0888,35.76,Latte,21:08:31.681,2024,11,Monday,21,Evening,Medium
2024-11-11,card,ANON-0000-0000-0888,35.76,Latte,21:09:46.953,2024,11,Monday,21,Evening,Medium
2024-11-12,card,ANON-0000-0000-0889,35.76,Latte,10:03:08.572,2024,11,Tuesday,10,Morning,Medium
2024-11-12,card,ANON-0000-0000-0890,35.76,Latte,13:15:45.394,2024,11,Tuesday,13,Afternoon,Medium
2024-11-12,card,ANON-0000-0000-0691,35.76,Latte,14:39:14.888,2024,11,Tuesday,14,Afternoon,Medium
2024-11-12,card,ANON-0000-0000-0891,35.76,Hot Chocolate,16:47:14.364,2024,11,Tuesday,16,Afternoon,Medium
2024-11-12,card,ANON-0000-0000-0891,35.76,Hot Chocolate,16:48:04.898,2024,11,Tuesday,16,Afternoon,Medium
2024-11-12,card,ANON-0000-0000-0891,35.76,Cocoa,16:49:03.924,2024,11,Tuesday,16,Afternoon,Medium
2024-11-12,card,ANON-0000-0000-0696,35.76,Cappuccino,18:45:14.343,2024,11,Tuesday,18,Evening,Medium
2024-11-12,card,ANON-0000-0000-0892,35.76,Latte,20:07:57.816,2024,11,Tuesday,20,Evening,Medium
2024-11-12,card,ANON-0000-0000-0893,35.76,Cocoa,20:09:21.803,2024,11,Tuesday,20,Evening,Medium
2024-11-13,card,ANON-0000-0000-0894,30.86,Americano with Milk,08:09:10.852,2024,11,Wednesday,8,Morning,Medium
2024-11-13,card,ANON-0000-0000-0892,35.76,Latte,10:37:43.252,2024,11,Wednesday,10,Morning,Medium
2024-11-13,card,ANON-0000-0000-0895,30.86,Americano with Milk,13:19:54.570,2024,11,Wednesday,13,Afternoon,Medium
2024-11-13,card,ANON-0000-0000-0895,30.86,Americano with Milk,13:20:58.477,2024,11,Wednesday,13,Afternoon,Medium
2024-11-13,card,ANON-0000-0000-0896,30.86,Americano with Milk,14:17:30.240,2024,11,Wednesday,14,Afternoon,Medium
2024-11-13,card,ANON-0000-0000-0892,35.76,Latte,14:46:58.381,2024,11,Wednesday,14,Afternoon,Medium
2024-11-14,card,ANON-0000-0000-0892,35.76,Latte,09:36:27.778,2024,11,Thursday,9,Morning,Medium
2024-11-14,card,ANON-0000-0000-0897,25.96,Americano,10:06:42.680,2024,11,Thursday,10,Morning,Low
2024-11-14,card,ANON-0000-0000-0898,21.06,Espresso,12:48:50.479,2024,11,Thursday,12,Afternoon,Low
2024-11-14,card,ANON-0000-0000-0899,35.76,Cappuccino,15:03:45.413,2024,11,Thursday,15,Afternoon,Medium
2024-11-14,card,ANON-0000-0000-0900,35.76,Latte,15:04:56.749,2024,11,Thursday,15,Afternoon,Medium
2024-11-14,card,ANON-0000-0000-0900,35.76,Cappuccino,15:05:49.793,2024,11,Thursday,15,Afternoon,Medium
2024-11-14,card,ANON-0000-0000-0819,30.86,Americano with Milk,16:13:08.309,2024,11,Thursday,16,Afternoon,Medium
2024-11-14,card,ANON-0000-0000-0819,35.76,Cappuccino,16:14:21.556,2024,11,Thursday,16,Afternoon,Medium
2024-11-14,card,ANON-0000-0000-0507,35.76,Hot Chocolate,19:43:26.494,2024,11,Thursday,19,Evening,Medium
2024-11-14,card,ANON-0000-0000-0507,35.76,Hot Chocolate,19:46:37.139,2024,11,Thursday,19,Evening,Medium
2024-11-14,card,ANON-0000-0000-0877,35.76,Cocoa,20:31:30.027,2024,11,Thursday,20,Evening,Medium
2024-11-14,card,ANON-0000-0000-0877,35.76,Hot Chocolate,20:32:30.550,2024,11,Thursday,20,Evening,Medium
2024-11-14,card,ANON-0000-0000-0019,35.76,Latte,21:24:31.586,2024,11,Thursday,21,Evening,Medium
2024-11-14,card,ANON-0000-0000-0901,35.76,Latte,22:40:42.347,2024,11,Thursday,22,Evening,Medium
2024-11-15,card,ANON-0000-0000-0902,30.86,Americano with Milk,08:45:51.139,2024,11,Friday,8,Morning,Medium
2024-11-15,card,ANON-0000-0000-0769,30.86,Americano with Milk,11:05:53.035,2024,11,Friday,11,Morning,Medium
2024-11-15,card,ANON-0000-0000-0903,35.76,Cocoa,12:09:00.460,2024,11,Friday,12,Afternoon,Medium
2024-11-15,card,ANON-0000-0000-0904,35.76,Cocoa,12:14:18.551,2024,11,Friday,12,Afternoon,Medium
2024-11-15,card,ANON-0000-0000-0494,35.76,Latte,13:57:33.894,2024,11,Friday,13,Afternoon,Medium
2024-11-15,card,ANON-0000-0000-0905,25.96,Americano,15:19:50.632,2024,11,Friday,15,Afternoon,Low
2024-11-15,card,ANON-0000-0000-0851,30.86,Americano with Milk,17:35:41.053,2024,11,Friday,17,Evening,Medium
2024-11-15,card,ANON-0000-0000-0906,35.76,Latte,17:55:01.487,2024,11,Friday,17,Evening,Medium
2024-11-15,card,ANON-0000-0000-0907,35.76,Hot Chocolate,18:12:44.931,2024,11,Friday,18,Evening,Medium
2024-11-15,card,ANON-0000-0000-0287,30.86,Americano with Milk,18:42:21.930,2024,11,Friday,18,Evening,Medium
2024-11-15,card,ANON-0000-0000-0287,30.86,Americano with Milk,18:43:21.160,2024,11,Friday,18,Evening,Medium
2024-11-16,card,ANON-0000-0000-0141,25.96,Cortado,10:21:34.870,2024,11,Saturday,10,Morning,Low
2024-11-16,card,ANON-0000-0000-0908,25.96,Cortado,10:45:51.380,2024,11,Saturday,10,Morning,Low
2024-11-16,card,ANON-0000-0000-0909,35.76,Hot Chocolate,11:02:00.746,2024,11,Saturday,11,Morning,Medium
2024-11-16,card,ANON-0000-0000-0910,35.76,Latte,11:03:06.575,2024,11,Saturday,11,Morning,Medium
2024-11-16,card,ANON-0000-0000-0302,25.96,Americano,11:39:24.973,2024,11,Saturday,11,Morning,Low
2024-11-16,card,ANON-0000-0000-0911,35.76,Cappuccino,12:30:14.984,2024,11,Saturday,12,Afternoon,Medium
2024-11-16,card,ANON-0000-0000-0912,30.86,Americano with Milk,12:31:50.556,2024,11,Saturday,12,Afternoon,Medium
2024-11-16,card,ANON-0000-0000-0913,35.76,Latte,12:48:35.846,2024,11,Saturday,12,Afternoon,Medium
2024-11-16,card,ANON-0000-0000-0913,35.76,Latte,12:49:35.127,2024,11,Saturday,12,Afternoon,Medium
2024-11-16,card,ANON-0000-0000-0819,30.86,Americano with Milk,13:16:55.479,2024,11,Saturday,13,Afternoon,Medium
2024-11-16,card,ANON-0000-0000-0914,35.76,Latte,13:18:00.476,2024,11,Saturday,13,Afternoon,Medium
2024-11-16,card,ANON-0000-0000-0914,35.76,Latte,13:19:09.028,2024,11,Saturday,13,Afternoon,Medium
2024-11-16,card,ANON-0000-0000-0915,30.86,Americano with Milk,14:25:47.388,2024,11,Saturday,14,Afternoon,Medium
2024-11-17,card,ANON-0000-0000-0916,30.86,Americano with Milk,10:29:36.983,2024,11,Sunday,10,Morning,Medium
2024-11-17,card,ANON-0000-0000-0917,30.86,Americano with Milk,13:35:19.695,2024,11,Sunday,13,Afternoon,Medium
